Filename,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
Form1-20073001-Item2.txt,0.1509433962264151,1.3333333333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.5,0.5,0.03125,0.03125,0.0,0.0625,0.0,0.015625,0.046875,0.0,0.03125,0.03125,0.046875,0.015625,0.09375,0.046875,0.0,0.046875,0.0625,0.09375,0.046875,0.046875,0.0,0.0,0.046875,0.046875,0.109375
Filename,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
5.txt,0.28695652173913044,3.6666666666666665,1.0,0.1346153846153846,0.7777777777777778,0.4444444444444444,0.058823529411764705,0.1111111111111111,0.1111111111111111,0.4186046511627907,2.0,1.0,0.06043956043956044,0.03296703296703297,0.016483516483516484,0.01098901098901099,0.01098901098901099,0.04395604395604396,0.038461538461538464,0.0,0.01098901098901099,0.027472527472527472,0.02197802197802198,0.005494505494505495,0.07142857142857142,0.01098901098901099,0.0,0.01098901098901099,0.06043956043956044,0.054945054945054944,0.02197802197802198,0.0,0.027472527472527472,0.005494505494505495,0.0989010989010989,0.016483516483516484,0.07692307692307693
Filename,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
4.txt,0.13392857142857142,2.142857142857143,0.8571428571428571,0.05970149253731343,0.5714285714285714,0.42857142857142855,0.0,0.0,0.0,0.058823529411764705,0.2857142857142857,0.2857142857142857,0.03289473684210526,0.02631578947368421,0.0,0.013157894736842105,0.006578947368421052,0.019736842105263157,0.02631578947368421,0.006578947368421052,0.013157894736842105,0.013157894736842105,0.02631578947368421,0.013157894736842105,0.10526315789473684,0.039473684210526314,0.0,0.039473684210526314,0.03289473684210526,0.03289473684210526,0.006578947368421052,0.006578947368421052,0.019736842105263157,0.006578947368421052,0.05921052631578947,0.013157894736842105,0.05263157894736842
Filename,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
Form1-20073002-Item2.txt,0.20284697508896798,3.5625,0.875,0.11728395061728394,1.1875,0.625,0.14,0.4375,0.375,0.1827956989247312,1.0625,0.8125,0.054441260744985676,0.02865329512893983,0.014326647564469915,0.02865329512893983,0.011461318051575931,0.03151862464183381,0.03151862464183381,0.02005730659025788,0.011461318051575931,0.03151862464183381,0.03151862464183381,0.0,0.0659025787965616,0.011461318051575931,0.0,0.011461318051575931,0.06017191977077364,0.06017191977077364,0.02865329512893983,0.0028653295128939827,0.025787965616045846,0.017191977077363897,0.10601719197707736,0.017191977077363897,0.09169054441260745
Filename,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
6.txt,0.24489795918367346,4.0,1.0,0.14583333333333334,1.1666666666666667,0.6666666666666666,0.2727272727272727,0.5,0.5,0.08571428571428572,0.5,0.5,0.020134228187919462,0.013422818791946308,0.0,0.03355704697986577,0.013422818791946308,0.013422818791946308,0.03355704697986577,0.006711409395973154,0.006711409395973154,0.006711409395973154,0.020134228187919462,0.013422818791946308,0.10738255033557047,0.03355704697986577,0.0,0.03355704697986577,0.026845637583892617,0.04697986577181208,0.026845637583892617,0.006711409395973154,0.013422818791946308,0.006711409395973154,0.04697986577181208,0.006711409395973154,0.04697986577181208
Filename,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
3.txt,0.17582417582417584,1.3333333333333333,0.6666666666666666,0.10204081632653061,0.4166666666666667,0.3333333333333333,0.3,0.25,0.25,0.09090909090909091,0.3333333333333333,0.3333333333333333,0.045454545454545456,0.045454545454545456,0.0,0.0,0.0,0.03636363636363636,0.00909090909090909,0.0,0.0,0.0,0.0,0.00909090909090909,0.06363636363636363,0.0,0.0,0.0,0.045454545454545456,0.01818181818181818,0.0,0.00909090909090909,0.0,0.0,0.03636363636363636,0.00909090909090909,0.045454545454545456
Filename,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
Form1-20073004-Item2.txt,0.2644230769230769,5.0,1.0,0.18269230769230768,1.7272727272727273,0.9090909090909091,0.2558139534883721,1.0,0.8181818181818182,0.2982456140350877,1.5454545454545454,0.9090909090909091,0.029850746268656716,0.011194029850746268,0.018656716417910446,0.029850746268656716,0.0037313432835820895,0.022388059701492536,0.033582089552238806,0.0,0.014925373134328358,0.033582089552238806,0.022388059701492536,0.0037313432835820895,0.033582089552238806,0.0037313432835820895,0.0,0.0037313432835820895,0.048507462686567165,0.07835820895522388,0.014925373134328358,0.014925373134328358,0.018656716417910446,0.022388059701492536,0.07835820895522388,0.033582089552238806,0.08582089552238806
Filename,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
2.txt,0.21904761904761905,2.3,0.6,0.13333333333333333,0.8,0.6,0.0625,0.1,0.1,0.275,1.1,0.5,0.025423728813559324,0.01694915254237288,0.0,0.03389830508474576,0.00847457627118644,0.01694915254237288,0.05084745762711865,0.00847457627118644,0.025423728813559324,0.025423728813559324,0.01694915254237288,0.00847457627118644,0.059322033898305086,0.01694915254237288,0.0,0.01694915254237288,0.025423728813559324,0.0423728813559322,0.025423728813559324,0.00847457627118644,0.025423728813559324,0.00847457627118644,0.07627118644067797,0.00847457627118644,0.05084745762711865
Filename,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
1.txt,0.2358490566037736,1.7857142857142858,0.7857142857142857,0.2222222222222222,0.7142857142857143,0.5714285714285714,0.17647058823529413,0.21428571428571427,0.21428571428571427,0.32142857142857145,0.6428571428571429,0.5,0.06349206349206349,0.047619047619047616,0.0,0.015873015873015872,0.015873015873015872,0.031746031746031744,0.03968253968253968,0.0,0.007936507936507936,0.06349206349206349,0.05555555555555555,0.03968253968253968,0.023809523809523808,0.023809523809523808,0.0,0.023809523809523808,0.06349206349206349,0.05555555555555555,0.015873015873015872,0.031746031746031744,0.0,0.03968253968253968,0.1111111111111111,0.031746031746031744,0.11904761904761904
Filename,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
Form1-20073003-Item2.txt,0.28484848484848485,9.4,1.0,0.15384615384615385,3.2,1.0,0.15,0.6,0.4,0.16901408450704225,2.4,1.0,0.04149377593360996,0.02074688796680498,0.016597510373443983,0.024896265560165973,0.004149377593360996,0.016597510373443983,0.03319502074688797,0.0,0.016597510373443983,0.012448132780082987,0.012448132780082987,0.004149377593360996,0.11618257261410789,0.02074688796680498,0.0,0.02074688796680498,0.05394190871369295,0.07053941908713693,0.02074688796680498,0.004149377593360996,0.012448132780082987,0.008298755186721992,0.04979253112033195,0.02074688796680498,0.058091286307053944
Filename,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
copula_locative.txt,0.3333333333333333,1.5,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Filename,adjacent_overlap_all_sent,adjacent_overlap_all_sent_div_seg,adjacent_overlap_binary_all_sent,adjacent_overlap_cw_sent,adjacent_overlap_cw_sent_div_seg,adjacent_overlap_binary_cw_sent,adjacent_overlap_verb_sent,adjacent_overlap_verb_sent_div_seg,adjacent_overlap_binary_verb_sent,adjacent_overlap_argument_sent,adjacent_overlap_argument_sent_div_seg,adjacent_overlap_binary_argument_sent,basic_connectives,conjunctions,disjunctions,lexical_subordinators,coordinating_conjuncts,addition,sentence_linking,order,reason_and_purpose,all_causal,positive_causal,opposition,determiners,all_demonstratives,attended_demonstratives,unattended_demonstratives,all_additive,all_logical,positive_logical,negative_logical,all_temporal,positive_intentional,all_positive,all_negative,all_connective
Form1-20073005-Item2.txt,0.1839080459770115,2.6666666666666665,0.8333333333333334,0.07633587786259542,0.5555555555555556,0.4444444444444444,0.02564102564102564,0.05555555555555555,0.05555555555555555,0.2236842105263158,0.9444444444444444,0.6111111111111112,0.030405405405405407,0.030405405405405407,0.0,0.02027027027027027,0.0,0.030405405405405407,0.02702702702702703,0.010135135135135136,0.006756756756756757,0.013513513513513514,0.02364864864864865,0.006756756756756757,0.08108108108108109,0.02364864864864865,0.0,0.02364864864864865,0.04391891891891892,0.030405405405405407,0.02027027027027027,0.006756756756756757,0.02027027027027027,0.0,0.06756756756756757,0.006756756756756757,0.060810810810810814
